gene,votes,mean_log2FC,best_FDR,RMC_DEG
ILMN_1651351,0,0.0038583474526039663,0.763114247811293,False
ILMN_1651354,2,0.5509606908657018,0.0085187394604064,True
ILMN_1651358,0,0.019060138515280767,0.206547722426558,False
ILMN_1651364,0,0.11692100719476967,0.0113269883373933,False
ILMN_1651365,0,0.016459631185227433,0.20084490516918,False
ILMN_1651369,0,-0.006232959959160133,0.691109304127427,False
ILMN_1651370,0,0.07243864750008429,0.0002858097886384,False
ILMN_1651373,0,-0.022058300918151003,0.0740051328674726,False
ILMN_1651378,3,0.6296259221122806,9.100602411000871e-15,True
ILMN_1651380,0,-0.0232942808741475,0.127918804493364,False
ILMN_1651385,2,0.407171050446488,1.24014722902993e-05,True
ILMN_1651396,0,0.0109961965574833,0.411915630952419,False
ILMN_1651403,0,-0.0002542852186318988,0.971443317425094,False
ILMN_1651404,0,0.008035293504417366,0.556057457681127,False
ILMN_1651405,0,0.15288496090535117,0.0770394254622986,False
ILMN_1651408,0,0.023186200440231935,0.163542087451094,False
ILMN_1651415,0,0.10199546458089881,1.77012823964717e-06,False
ILMN_1651428,0,0.20675171226724368,0.0049001081918885,False
ILMN_1651429,0,0.04201715144420084,0.687784604570363,False
ILMN_1651430,0,0.015145657876272098,0.262180580598868,False
ILMN_1651433,3,-0.6133133875189734,4.02494270629284e-06,True
ILMN_1651435,0,-0.053971569451967204,0.0008295800227697,False
ILMN_1651437,0,0.07112788787612805,0.0004970469464751,False
ILMN_1651438,0,-0.19230687846808167,0.0111193654111976,False
ILMN_1651447,0,-0.0308042217479034,0.0527492254495618,False
ILMN_1651453,0,-0.012653369874602999,0.388692917531742,False
ILMN_1651456,0,0.0009334358208215,0.94182795210849,False
ILMN_1651457,0,0.002064667895139633,0.894074050576435,False
ILMN_1651464,0,0.0206446135021344,0.631918584064971,False
ILMN_1651466,0,-0.0029615580383857334,0.82440659701311,False
ILMN_1651470,0,0.01810824180821237,0.305329411968003,False
ILMN_1651477,0,0.0009058958565453666,0.949426078891212,False
ILMN_1651486,0,-0.04242947614324833,0.121428121587966,False
ILMN_1651488,0,0.0493529694015556,0.0145328092473037,False
ILMN_1651490,0,-0.04225130288148063,0.0022555707424871,False
ILMN_1651492,0,0.041693083189707936,0.0046551206790059,False
ILMN_1651495,0,0.023706590917800432,0.0412544425979037,False
ILMN_1651496,3,0.5953924691325817,1.88124560405183e-07,True
ILMN_1651498,3,0.8574168600077883,3.68287545715965e-07,True
ILMN_1651499,3,0.8091925143348834,7.34398149691279e-11,True
ILMN_1651501,0,-0.17048390013541734,6.81320095065439e-06,False
ILMN_1651504,0,0.14535510630015433,0.0019690152800513,False
ILMN_1651506,0,0.10252873694969866,0.0174948213925636,False
ILMN_1651507,0,-0.0199675850718733,0.378973134922334,False
ILMN_1651508,0,0.061781921538994776,0.0026916279383577,False
ILMN_1651532,0,-0.011243049690085466,0.473427656201364,False
ILMN_1651535,0,-0.0020551340712030002,0.887544869935225,False
ILMN_1651536,0,-0.010877121767372664,0.355709219911704,False
ILMN_1651538,0,-0.05143894765906757,0.478796989241992,False
ILMN_1651543,0,-0.02289443518587497,0.138838794884253,False
ILMN_1651547,0,-0.08575632131585982,0.0044419220885747,False
ILMN_1651557,0,0.30199806088157466,2.61146946967574e-05,False
ILMN_1651563,0,-0.005428974709812433,0.711695254986554,False
ILMN_1651565,0,-0.0690112568116797,3.79408803306545e-05,False
ILMN_1651567,0,0.07207923393598707,0.0005990543994897,False
ILMN_1651568,0,-0.0003711144893330667,0.960409432683671,False
ILMN_1651569,0,0.038187658185078,0.0231387863504945,False
ILMN_1651574,0,-0.011868289453003167,0.562780073018955,False
ILMN_1651576,0,-0.009062495692905967,0.560523330902549,False
ILMN_1651582,0,-0.0027810898293181333,0.826809436426324,False
ILMN_1651584,0,-0.020082857295808866,0.141124463514165,False
ILMN_1651597,0,-0.0045374598375027995,0.755073999248502,False
ILMN_1651599,0,0.04593344858463253,0.0198151359480107,False
ILMN_1651606,0,-0.24696452435378968,1.03559240432302e-06,False
ILMN_1651608,0,-0.0014702980224999666,0.918712504795676,False
ILMN_1651609,0,-0.19073353721426367,0.0013547443898013,False
ILMN_1651610,0,0.21877440227462164,0.0001059612778927,False
ILMN_1651617,0,-0.03428880108897076,0.0920724513668076,False
