,gini,rf_imp,mean_log2FC,gini_n,rf_imp_n,score
ILMN_2149782,0.16736810085360912,0.00010193491260014305,-0.642783791102013,0.5922548168285822,0.00695835494293771,0.29960658588575995
ILMN_3201643,0.16359549107329072,0.0003339010022613697,1.135243754039729,0.5763946497641662,0.022792992413219536,0.29959382108869287
ILMN_1682775,0.16884337855654816,0.0,0.604423854619093,0.5984569294767252,0.0,0.2992284647383626
ILMN_1721541,0.16675371746737652,8.695652173913044e-05,-0.5233702228222671,0.5896719302554503,0.005935889161328418,0.2978039097083893
ILMN_1811835,0.16808077317735004,0.0,-1.0697953688683004,0.5952509131054048,0.0,0.2976254565527024
ILMN_1693310,0.16652891418206214,8.695652173913041e-05,-1.15211705409056,0.5887268503586859,0.0059358891613284165,0.2973313697600071
ILMN_1677756,0.1679407217933636,0.0,0.930670102054628,0.5946621327976148,0.0,0.2973310663988074
ILMN_3241292,0.1679248456440732,0.0,0.7195799355813213,0.5945953889797413,0.0,0.29729769448987065
ILMN_3271179,0.14412451925694492,0.0014467111125536312,-0.36970763321376526,0.49453808788892334,0.09875644334467547,0.2966472656167994
ILMN_2306077,0.1609407910983599,0.00040996932246377003,0.6646243955982614,0.565234209761079,0.027985623263433245,0.2966099165122561
ILMN_1772964,0.1657559450337254,0.00010676982591876206,-0.9711157597014873,0.5854772643844838,0.007288399302923169,0.29638283184370345
ILMN_1736303,0.16740041920650703,0.0,-0.842068711466763,0.5923906841740155,0.0,0.29619534208700776
ILMN_2124241,0.1672284461993355,0.0,-0.5773843171893707,0.5916677043846559,0.0,0.29583385219232794
ILMN_1654632,0.16707891953179865,0.0,-0.6483294183724553,0.5910390896946098,0.0,0.2955195448473049
ILMN_1679617,0.16679575712911476,0.0,-0.5225771498480133,0.5898486662809937,0.0,0.2949243331404969
ILMN_1756992,0.16679517767281568,0.0,1.3488596835374065,0.5898462302289648,0.0,0.2949231151144824
ILMN_2415073,0.16660174872016809,0.0,-0.7728472177945269,0.5890330489876684,0.0,0.2945165244938342
ILMN_1786722,0.15445452574430957,0.0007474457592418417,-0.42021697612705305,0.5379657515505165,0.05102268458109219,0.29449421806580434
ILMN_1711223,0.16653869334590543,0.0,1.0230611963804652,0.5887679622630004,0.0,0.2943839811315002
ILMN_1676283,0.16651202893548178,0.0,-0.935429935210693,0.5886558642648986,0.0,0.2943279321324493
ILMN_1653494,0.15425890961502153,0.0007454941603718298,-0.41027938644149303,0.5371433753516347,0.0508894631234249,0.2940164192375298
ILMN_2228780,0.16625065988364465,0.0,0.7853707056882052,0.5875570607657318,0.0,0.2937785303828659
ILMN_1775163,0.1661618942162157,0.0,-0.5457307928666857,0.5871838871811346,0.0,0.2935919435905673
ILMN_1755992,0.16609908408070556,0.0,0.907091995602722,0.5869198314476934,0.0,0.2934599157238467
ILMN_1749493,0.13314245531109642,0.0020275191486206967,0.6575155048662806,0.4483691547005679,0.13840398279485927,0.29338656874771357
ILMN_1703337,0.16159811808467966,0.00026765731829938194,0.4529398500433646,0.5679976325442592,0.018271018008400614,0.2931343252763299
ILMN_1802942,0.16589931465076785,0.0,-0.5485508400271327,0.5860799946456726,0.0,0.2930399973228363
ILMN_2184373,0.15492258230785166,0.0006756876049713525,0.4916041552770976,0.5399334756793416,0.046124277404124205,0.2930288765417329
ILMN_1739366,0.16588032567678415,0.0,-0.7621693879194081,0.5860001644174485,0.0,0.29300008220872426
ILMN_2364022,0.1568654873509529,0.0005523659424368644,0.5762884225604673,0.5481015079880743,0.03770600462417631,0.2929037563061253
ILMN_1725417,0.16580025213567562,0.0,-1.130782714482637,0.5856635327981259,0.0,0.29283176639906294
ILMN_1735231,0.16411097080608886,0.00010370505852842794,-0.7839744543150647,0.5785617423490264,0.007079189928278983,0.29282046613865265
ILMN_1798085,0.1274649011313358,0.0023558791602147078,-0.6927340255359064,0.4245005430360249,0.16081873208395675,0.2926596375599908
ILMN_1676759,0.16567633459565329,0.0,1.30064333837752,0.5851425796645103,0.0,0.29257128983225517
ILMN_2330552,0.16447206220592353,7.254090281884485e-05,1.2314723969228834,0.5800797816534833,0.004951839726146631,0.29251581068981497
ILMN_1728747,0.1656406433627331,0.0,-0.9681050413839213,0.5849925326281584,0.0,0.2924962663140792
ILMN_2191167,0.16052913573961364,0.00031358285719080095,0.6272863969440027,0.5635035980246785,0.02140602045653863,0.29245480924060857
ILMN_1733270,0.16383291651533496,0.00010802592699946914,0.41166921565275905,0.5773927935944159,0.007374144186013943,0.2923834688902149
ILMN_2044226,0.1590379427484455,0.00040241129884874716,-0.9516853908695104,0.5572345770173649,0.02746969197317224,0.2923521344952686
ILMN_1762255,0.16390396488679615,9.735449735449737e-05,-0.44195647892617806,0.577691483124117,0.006645683315011076,0.292168583219564
ILMN_1698189,0.15404808778109336,0.0007010262909745186,-0.8392487027047478,0.5362570739047234,0.04785396516762192,0.2920555195361727
ILMN_1852827,0.1640882260695312,7.246376811594203e-05,-0.7574840035042891,0.5784661227799094,0.004946574301107015,0.2917063485405082
ILMN_1721046,0.16522085751005822,0.0,-0.5878079202660293,0.5832277400462603,0.0,0.29161387002313016
ILMN_1685608,0.16522078855611685,0.0,-1.47046175208058,0.5832274501617789,0.0,0.29161372508088945
ILMN_1794677,0.1472752542096724,0.0010974647683059783,1.0163609034449335,0.5077838741312882,0.07491593606596349,0.29134990509862585
ILMN_1784884,0.16250108511767847,0.000157136025141764,0.8441474703689907,0.5717937336071718,0.010726533327672106,0.29126013346742197
ILMN_1716988,0.16350376491423285,9.378539605829492e-05,-0.7227316925374653,0.5760090301820868,0.006402046733463246,0.291205538457775
ILMN_2223805,0.16498184685918155,0.0,-0.6928658123404138,0.5822229319495271,0.0,0.29111146597476356
ILMN_1775566,0.16489133513079499,0.0,-0.8841974567585287,0.5818424178711856,0.0,0.2909212089355928
ILMN_1752932,0.16326393761243865,9.873865357736367e-05,0.5966682207173925,0.5750007888598838,0.006740169591101396,0.2908704792254926
ILMN_2207988,0.16481320370178545,0.0,-1.3390900771764234,0.5815139509506105,0.0,0.29075697547530527
ILMN_3206064,0.15843601321136966,0.0003927161837318086,-0.9860585022278423,0.554704046807526,0.026807876992656875,0.29075596190009145
ILMN_1851540,0.1620113902280596,0.0001711036718210319,-1.1099792889660465,0.5697350412927786,0.011680002956798514,0.29070752212478856
ILMN_1683903,0.16454538343297234,0.0,0.6721185816249227,0.580388026337688,0.0,0.290194013168844
ILMN_3255124,0.16367122887298904,5.3030966348539334e-05,-0.8952395091517658,0.5767130537938047,0.003620038291175267,0.29016654604249
ILMN_2215989,0.1644442734950764,0.0,-1.2190684396623666,0.5799629570619659,0.0,0.28998147853098294
ILMN_1905850,0.15952208482302355,0.00030274951015340183,-0.7841119254668061,0.5592699251272543,0.020666506663046254,0.28996821589515026
ILMN_2101650,0.1628939930544058,9.062253743104808e-05,1.026670666111321,0.5734455306072062,0.006186141383653927,0.28981583599543004
ILMN_1765373,0.1642959814944533,0.0,-0.6976515506873057,0.5793395329494406,0.0,0.2896697664747203
ILMN_1794632,0.1328605710935658,0.0019332534385971694,0.621409088016136,0.44718410481648463,0.13196914852110306,0.28957662666879386
ILMN_1767365,0.1642324535564504,0.0,-1.1482804459822933,0.5790724595523349,0.0,0.28953622977616744
ILMN_2155816,0.16421225574475476,0.0,-1.2007755317216333,0.5789875473333455,0.0,0.2894937736666727
ILMN_1760065,0.15333213488843322,0.0006513941042644161,-0.6786274038781951,0.5332471860156869,0.04446593683744838,0.2888565614265676
ILMN_1682034,0.13713719399207777,0.0016428109958558684,1.0576929724761632,0.46516315846676226,0.11214275582073792,0.2886529571437501
ILMN_1814333,0.16343418645424154,0.0,-1.2732995649304266,0.5757165202052257,0.0,0.28785826010261284
ILMN_1805192,0.13899779591938285,0.0015006320202758097,0.9520055491281797,0.47298518595589806,0.10243723145942177,0.2877112087076599
ILMN_1803429,0.16325541459577844,0.0,1.1165562082268503,0.5749649578368003,0.0,0.2874824789184002
ILMN_2299612,0.09199507670674623,0.004385945845517666,0.7095169807665638,0.2753843147808953,0.29939661667568973,0.2873904657282925
ILMN_2282959,0.16312138894019076,0.0,-0.702267348820988,0.5744015098757554,0.0,0.2872007549378777
ILMN_1753712,0.16305043146569373,0.0,-0.712705596512102,0.5741032024796756,0.0,0.2870516012398378
ILMN_1810533,0.1630404699563655,0.0,-0.8076446898351177,0.5740613239893574,0.0,0.2870306619946787
ILMN_1810996,0.15777177212182664,0.0003232075216515924,-0.48426302001952565,0.5519115569226292,0.022063026283262333,0.2869872916029457
ILMN_3263918,0.15075600979364315,0.0007532262851411789,0.455704997578881,0.5224170772153124,0.0514172790329677,0.28691717812414
ILMN_1697793,0.10124926879042231,0.0037896259959407648,1.0382564245585066,0.31428922173920554,0.25869019856012176,0.2864897101496636
ILMN_1736965,0.16248209447071565,0.0,-0.8250240233709624,0.5717138963456923,0.0,0.2858569481728461
ILMN_1795679,0.1623768333889896,0.0,-1.3919821202643565,0.5712713755341664,0.0,0.2856356877670832
ILMN_2235679,0.16228118763735255,0.0,-0.8374086571075049,0.5708692778648344,0.0,0.2854346389324172
ILMN_1779974,0.16078180961492666,8.704908338261381e-05,-0.6038432524124228,0.5645658467354211,0.005942207671375956,0.28525402720339854
ILMN_2333367,0.15048404833210763,0.000717646764576392,-0.975245237701391,0.5212737429013479,0.04898852399238123,0.2851311334468645
ILMN_1677951,0.16209933547721825,0.0,0.742804028699129,0.5701047658138395,0.0,0.28505238290691975
ILMN_3246005,0.15798344335629777,0.0002381671484661518,0.6356100329875981,0.5528014292754385,0.016257938644394353,0.28452968395991646
ILMN_1736700,0.1601432311254511,0.00010400419514729806,-1.1762482871090352,0.5618812432072051,0.00709960980913662,0.28449042650817086
ILMN_1798841,0.16166000582946632,0.0,-0.575750530520306,0.5682578105188478,0.0,0.2841289052594239
ILMN_1783627,0.16155375473624226,0.0,1.1663597555976901,0.5678111276686623,0.0,0.28390556383433113
ILMN_1697804,0.1615043153300607,0.0,-0.6324259515840963,0.5676032828908387,0.0,0.28380164144541936
ILMN_2173294,0.16144376542568706,0.0,0.5929760498226152,0.567348729238322,0.0,0.283674364619161
ILMN_2189870,0.16007751259062628,8.160851567120048e-05,0.5638456683867717,0.5616049604739662,0.005570819691914961,0.2835878900829406
ILMN_1741869,0.1581772898184772,0.00019781837112862327,-0.8937779251971977,0.5536163657395942,0.013503621138581428,0.2835599934390878
ILMN_3208715,0.1596909450531672,0.00010296111966926044,-0.747400781823995,0.55997981870665,0.0070284066342545136,0.2835041126704523
ILMN_3259146,0.1613383218051898,0.0,0.9074040658105117,0.5669054410282114,0.0,0.2834527205141057
ILMN_1741165,0.16124812812522366,0.0,0.5611040769059313,0.5665262640351705,0.0,0.28326313201758524
ILMN_3238375,0.16120701959097292,0.0,-0.6002520683713456,0.5663534424981032,0.0,0.2831767212490516
ILMN_2109708,0.16106125105365426,0.0,0.5861963075354093,0.5657406271025988,0.0,0.2828703135512994
ILMN_1796490,0.15047714793655062,0.0006426191654296553,-1.106444726776736,0.52124473342708,0.043866935597761746,0.2825558345124209
ILMN_3242174,0.1606472300218311,0.0,-0.914366726632338,0.564000070004127,0.0,0.2820000350020635
ILMN_1766359,0.15828009456523243,0.00014039345954816598,-0.6139552542676844,0.5540485600436696,0.009583640170813618,0.2818161001072416
ILMN_1792860,0.13698432861296675,0.001448193942604047,-0.6988116167019051,0.46452050773099984,0.09885766536515556,0.28168908654807767
ILMN_1726210,0.16043920405559645,0.0,0.64165460976743,0.5631255224706316,0.0,0.2815627612353158
ILMN_1806256,0.1603222758426207,0.0,-0.5608065830831683,0.5626339526819899,0.0,0.28131697634099495
ILMN_1768947,0.16031951015504992,0.0,0.798927754960089,0.5626223256467344,0.0,0.2813111628233672
ILMN_2302757,0.16029217148149152,0.0,0.6992753357134093,0.5625073930257627,0.0,0.28125369651288135
ILMN_3248627,0.15868496264766918,9.811589050835411e-05,-0.45961628450311104,0.5557506378625833,0.006697658086760187,0.2812241479746717
ILMN_1652185,0.16025782905748448,0.0,0.8879898501067708,0.562363016423393,0.0,0.2811815082116965
ILMN_1873540,0.16002122718132109,0.0,-0.3029576502634361,0.5613683348893308,0.0,0.2806841674446654
ILMN_1895690,0.15878920088484402,7.31639429003141e-05,-0.6002710385631677,0.5561888586042879,0.004994370140113296,0.2805916143722006
ILMN_1764780,0.15126695318891314,0.0005359781232453459,-1.0324092926383768,0.5245650988982647,0.036587327423533746,0.28057621316089926
ILMN_2179837,0.1427285934744952,0.001061060802996287,-0.6391599812565413,0.4886695731449178,0.07243090218018501,0.28055023766255144
ILMN_1669382,0.159697239765367,0.0,-0.9624884722711328,0.5600062818695333,0.0,0.28000314093476664
ILMN_3240611,0.158112950727439,9.062253743104808e-05,0.8438727805976806,0.553345882230284,0.006186141383653927,0.279766011806969
ILMN_3245815,0.14934185547773976,0.0006278135712863258,0.4164285961857466,0.5164719291583618,0.04285626539103395,0.2796640972746979
ILMN_2184064,0.15949921630192446,0.0,0.45694701898605,0.5591737851641337,0.0,0.27958689258206687
ILMN_1786895,0.15825280633877298,7.301587301587302e-05,0.513445010655966,0.5539338395038469,0.004984262486258306,0.2794590509950526
ILMN_1810376,0.15774280792522044,0.00010382633916227947,-0.774308976555226,0.5517897905529778,0.007087468874878503,0.2794386297139282
ILMN_1665831,0.1593794179055525,0.0,-0.9497711315366016,0.558670149036586,0.0,0.279335074518293
ILMN_1656395,0.14846280373365475,0.000671906475326139,1.030208167889744,0.5127763687025233,0.0458661671896203,0.2793212679460718
ILMN_3239912,0.15936318072472408,0.0,-0.6538060115357299,0.558601887431069,0.0,0.2793009437155345
ILMN_1805543,0.1575944677333997,0.00010696430647599104,0.45752135008503836,0.5511661638431816,0.007301675075788232,0.27923391945948495
ILMN_1744897,0.15917840922229906,0.0,0.9725232602647274,0.5578251023756698,0.0,0.2789125511878349
ILMN_1773236,0.15897092262443327,0.0,0.6904318971799347,0.5569528223633169,0.0,0.27847641118165845
ILMN_2110271,0.1557761299289155,0.0001953431927588893,-0.923146666098415,0.5435218160208558,0.013334658717322957,0.2784282373690894
ILMN_3244646,0.12824777074997726,0.0018844708442304228,1.0225721429143475,0.4277917508906208,0.12863911567972797,0.2782154332851744
ILMN_1717599,0.15874506103954655,0.0,-0.661237669063682,0.5560032933427367,0.0,0.27800164667136834
ILMN_1734991,0.15871593169805065,0.0,1.13172827950424,0.5558808326989109,0.0,0.27794041634945543
ILMN_1738103,0.14882105218820457,0.0006052321864935471,-0.414227314228749,0.5142824561779286,0.04131479852278268,0.2777986273503556
ILMN_2385220,0.15856429929079568,0.0,1.1814274580467667,0.555243365414595,0.0,0.2776216827072975
ILMN_1804509,0.15835861886295732,0.0,-0.7862738830359777,0.5543786785963569,0.0,0.27718933929817846
ILMN_3250972,0.151203263046679,0.0004378399378399378,-0.8103703587120036,0.5242973435896029,0.02988814742633914,0.27709274550797103
ILMN_2061318,0.15821393679434803,0.0,1.1043605240554797,0.5537704307485832,0.0,0.2768852153742916
ILMN_1714808,0.12338877195170608,0.002134940287340399,0.8041365013222319,0.4073643711206746,0.1457368424846334,0.276550606802654
ILMN_1724350,0.1562499078785273,0.0001073000854195415,-0.9016048310517574,0.5455135930319531,0.007324596261591902,0.2764190946467725
ILMN_2406106,0.15793812015115694,0.0,-0.724564939005312,0.5526108891328617,0.0,0.27630544456643086
ILMN_1809522,0.157799008123842,0.0,0.9315760358808783,0.5520260579092895,0.0,0.27601302895464475
ILMN_1895745,0.15754473781270475,0.0,-0.4340747765689117,0.550957097733446,0.0,0.275478548866723
ILMN_3235109,0.15746699875538145,0.0,-0.5979304983444753,0.5506302803554574,0.0,0.2753151401777287
ILMN_1684865,0.1574601258336031,0.0,-0.6169649589328073,0.5506013863817966,0.0,0.2753006931908983
ILMN_2259119,0.1543441639966256,0.00019013174890209248,1.2589240481273933,0.5375017873830799,0.01297891135662199,0.2752403493698509
ILMN_1708632,0.15738917060132931,0.0,0.9633037108665693,0.550303088412092,0.0,0.275151544206046
ILMN_2136010,0.15210027840775442,0.0003234148561870464,0.6004774362469304,0.528068423641461,0.022077179503712692,0.27507280157258684
ILMN_1793572,0.1394946529314719,0.0010959944679659664,0.389578080136678,0.4750739880525182,0.07481556935766348,0.2749447787050908
ILMN_1682781,0.1493310890541489,0.0004880570613187657,1.0750752974914832,0.5164266667838305,0.03331610513450639,0.2748713859591685
ILMN_1801616,0.15606512265933933,7.254090281884486e-05,0.6047075356891013,0.5447367503108624,0.004951839726146632,0.27484429501850455
ILMN_1808508,0.15719420406271062,0.0,-0.4661229196283823,0.5494834431122798,0.0,0.2747417215561399
ILMN_1710192,0.15707825184952573,0.0,0.6756596496738716,0.5489959764566518,0.0,0.2744979882283259
ILMN_2152465,0.15699489924339627,0.0,0.8582295383851993,0.5486455595475497,0.0,0.27432277977377484
ILMN_1769789,0.14490468829824107,0.0007407728691764231,-0.6626318572299094,0.49781794243364597,0.050567174919230566,0.27419255867643827
ILMN_1699585,0.15692520575397792,0.0,-0.6797529360760767,0.5483525659834542,0.0,0.2741762829917271
ILMN_1698445,0.15682972526089028,0.0,0.544506249198273,0.5479511630661255,0.0,0.27397558153306273
ILMN_3181296,0.15663601174696226,0.0,-0.3901025897663681,0.5471367855204906,0.0,0.2735683927602453
ILMN_1800381,0.1535737890456726,0.00018849487785658006,-0.7719300115989091,0.5342631074941344,0.012867174078000171,0.2735651407860673
ILMN_2339192,0.1565002523806828,0.0,-0.5891336075644328,0.5465660489865971,0.0,0.27328302449329855
ILMN_3307916,0.15639647778531296,0.0,-0.579913843241079,0.5461297774092413,0.0,0.27306488870462065
ILMN_1685870,0.15470319753442363,0.00010414803220035762,-0.6710022658050128,0.5390111753725062,0.007109428518385537,0.2730603019454459
ILMN_1732555,0.1563197313413594,0.0,-0.7382877017981267,0.5458071330082609,0.0,0.27290356650413045
ILMN_1753648,0.1102568493150278,0.0028224458085869338,-0.730671765072269,0.3521573661499337,0.19266784306172202,0.27241260460582783
ILMN_2044061,0.15603218365308857,0.0,-0.560332927882957,0.5445982737197244,0.0,0.2722991368598622
ILMN_1775012,0.15601942248619888,0.0,-0.6593970210316596,0.5445446253832694,0.0,0.2722723126916347
ILMN_1665547,0.15596970664457319,0.0,-0.9715268220140301,0.5443356184623721,0.0,0.27216780923118605
ILMN_2139125,0.15426683746452174,0.00010398979725495011,-0.8003471773088866,0.5371767042737486,0.007098626969765577,0.2721376656217571
ILMN_1768973,0.15582631273090802,0.0,0.7129697502573181,0.5437327860574374,0.0,0.2718663930287187
ILMN_3243069,0.15366528061691948,0.00013299909565832302,1.441454822830157,0.5346477408618715,0.009078880739424292,0.2718633108006479
ILMN_1757497,0.15566596808664646,0.0,-1.5893399025776267,0.5430586922619062,0.0,0.2715293461309531
ILMN_1723969,0.05501681424685679,0.006192855909288266,-0.6919100283315934,0.11992656682473891,0.4227412221005479,0.2713338944626434
ILMN_1714352,0.14418267884354985,0.0007012122764410985,0.5030809671860422,0.4947825925723295,0.04786666104244714,0.27132462680738834
ILMN_2223034,0.14781124003354565,0.00047391768544611986,-0.9302517068947692,0.5100371749510912,0.03235091280261694,0.2711940438768541
