gene,votes,mean_log2FC,best_FDR,RMC_DEG
ENSG00000183166.6,0,-0.32625378912425934,0.134720841424037,False
ENSG00000183172.7,0,0.033051616403086764,0.781065264504392,False
ENSG00000183186.5,0,-0.167861429163612,0.252523383279161,False
ENSG00000183207.8,0,-0.05189787767079413,0.656508287065357,False
ENSG00000183248.7,0,-0.3245919639317257,0.144413808327662,False
ENSG00000183255.7,2,0.5516250728415554,0.034721164514269,True
ENSG00000183258.7,0,-0.21762594578802733,0.0318779402735641,False
ENSG00000183283.10,0,0.10245599374951643,0.337315838677827,False
ENSG00000183291.11,0,0.19335485692641333,0.0990825765191703,False
ENSG00000183307.3,3,-0.5692788599855987,0.0021430132076321,True
ENSG00000183309.7,0,0.0504627134707828,0.786313308941717,False
ENSG00000183317.12,3,-0.699232985003151,0.0005142284217659,True
ENSG00000183337.12,0,0.053856891866169064,0.617688746348076,False
ENSG00000183340.5,0,0.3157971958120113,0.0477353887910216,False
